"","census_tract","corr"
"16265","B99171_002",-0.267384505909021
"7117","B19126_011",-0.267583676258538
"15717","B27001_039",-0.26764677110579
"13272","B25121_021",-0.267693116912661
"7237","B19131_077",-0.267792045953116
"13054","B25106_010",-0.268277154928687
"1808","B07201_010",-0.268286196690267
"15767","B27002_033",-0.268498927628901
"16212","B99082_005",-0.268505230793159
"946","B05007_085",-0.268517517037094
"6010","B17010_016",-0.268797927828183
"6052","B17012_014",-0.268797927828183
"6086","B17013_014",-0.268797927828183
"6120","B17014_014",-0.268797927828183
"6158","B17015_018",-0.268797927828183
"6207","B17016_021",-0.268797927828183
"6304","B17018_014",-0.268797927828183
"6334","B17019_010",-0.268797927828183
"6490","B17023_014",-0.268797927828183
"1397","B06012_003",-0.268802092836862
"929","B05007_068",-0.268818127221941
"7764","B22007_039",-0.268923121608108
"60","B02014_002",-0.269092564855496
"8762","B24090_016",-0.269135227189269
"5798","B16010_010",-0.269427212171468
"4962","B13010_017",-0.269474411323714
"16283","B99172_006",-0.269485189227616
"6912","B18135_010",-0.269507279664036
"6432","B17022_036",-0.269781285322122
"12271","B25036_015",-0.269784547330664
"2661","B08124_045",-0.269791801824753
"8220","B23024_010",-0.270184758564838
"1525","B07003_012",-0.270265686838812
"1234","B06003_009",-0.270410825915936
"6336","B17019_012",-0.270577329335696
"5861","B17003_021",-0.270620197420146
"5314","B15001_070",-0.270796873080447
"7698","B22002_005",-0.270989145759011
"16218","B99084_003",-0.271177409983013
"2924","B08132_053",-0.271182689989706
"6162","B17015_022",-0.271516064321636
"1019","B05008_053",-0.271621885519294
"4742","B12002_131",-0.2716973472252
"8203","B23022_041",-0.271705985368083
"6072","B17012_034",-0.27187483732227
"7391","B19325_081",-0.27225764515117
"13543","B25124_056",-0.272291260784138
"7414","B20001_004",-0.272568459890054
"7657","B21005_011",-0.272887689944443
"8031","B23007_027",-0.273408364906644
"13069","B25106_025",-0.27343993956754
"4554","B11011_013",-0.273514227165012
"15875","B27010_029",-0.273593006034456
"4193","B09002_019",-0.273631058788371
"15963","B27019_011",-0.273664850035454
"13258","B25121_007",-0.273877761688557
"1553","B07007_023",-0.273963523052716
"237","B03001_004",-0.274353553600936
"6696","B18101_030",-0.274391286955881
"16071","B28004_006",-0.274430103485127
"4958","B13010_013",-0.274553461769899
"5799","B16010_011",-0.274617870874857
"8074","B23008_012",-0.274673575490217
"4286","B09020_021",-0.275023282255144
"13224","B25118_003",-0.275901104417408
"4978","B13012_015",-0.276522319800456
"16046","B28001_008",-0.276706013345227
"4240","B09019_012",-0.276729359607525
"8150","B23010_020",-0.276772796208942
"6530","B17024_020",-0.276938739313625
"8034","B23007_030",-0.277187830559181
"8145","B23010_015",-0.27739678633408
"7743","B22007_018",-0.277399494005408
"7871","B23001_096",-0.277494536032894
"5771","B16009_009",-0.277629666251552
"2279","B08012_021",-0.27775457950815
"2723","B08126_059",-0.277808652694546
"1315","B06009_008",-0.277975430991179
"8648","B24041_026",-0.278492218676908
"7060","B19060_002",-0.278502871325511
"1331","B06009_024",-0.278911399519737
"13793","B25128_036",-0.279714130941932
"16159","B28010_006",-0.279857100490677
"6648","B17025_008",-0.280107863068279
"4479","B11004_019",-0.280332757742961
"12996","B25101_028",-0.280677843147359
"1587","B07008_028",-0.280718244225362
"1362","B06010_026",-0.280802407461792
"7437","B20001_027",-0.281171490149324
"2228","B08011_014",-0.281379686706984
"2885","B08132_014",-0.281379686706984
"3280","B08302_014",-0.281379686706984
"2833","B08128_065",-0.281532111186351
"3041","B08134_067",-0.282061341629988
"7556","B20005_079",-0.282346928581449
"16322","B99192_006.x",-0.282501137738309
"16403","B99192_006.y",-0.282501137738309
"6414","B17022_018",-0.282576144986438
"6030","B17010_036",-0.283555147566592
"6069","B17012_031",-0.283555147566592
"6103","B17013_031",-0.283555147566592
"6137","B17014_031",-0.283555147566592
"6181","B17015_041",-0.283555147566592
"6230","B17016_044",-0.283555147566592
"6321","B17018_031",-0.283555147566592
"6345","B17019_021",-0.283555147566592
"6507","B17023_031",-0.283555147566592
"4477","B11004_017",-0.283562706016614
"6943","B19001_002",-0.2835989214245
"16067","B28004_002",-0.2835989214245
"3051","B08134_077",-0.28367788754824
"6270","B17017_038",-0.283701386024967
"2289","B08012_031",-0.284647216109021
"2477","B08113_011",-0.284650194158882
"6012","B17010_018",-0.284778561925858
"6011","B17010_017",-0.284814744209696
"7079","B19101_005",-0.284906305874729
"1585","B07008_026",-0.285062462832375
"13072","B25106_028",-0.285154182135949
"13237","B25118_016",-0.285494973764324
"6876","B18106_032",-0.285729584648166
"5437","B15012_015",-0.285795515924314
"13659","B25126_056",-0.286131053413759
"8362","B24011_033",-0.286262419127736
"56","B02001_007",-0.286416907225749
"1458","B07001_045",-0.286871036004043
"16138","B28007_013",-0.287274062413889
"2766","B08126_102",-0.287467550770259
"15929","B27015_002",-0.287514341689995
"6804","B18104_024",-0.288032469724907
"2604","B08122_015",-0.28812330275108
"3188","B08201_021",-0.288236773325696
"7537","B20005_060",-0.288517033698752
"5424","B15012_002",-0.288626625565369
"12948","B25098_012",-0.288747171039316
"8569","B24031_026",-0.289075777847785
"2577","B08119_056",-0.289238805017781
"8365","B24011_036",-0.289274067177924
"2721","B08126_057",-0.289445177768875
"6734","B18102_030",-0.289542761973474
"442","B04005_050",-0.289633365157591
"1027","B05008_061",-0.289777885366655
"463","B04005_071",-0.290627786161139
"6139","B17014_033",-0.290783620346728
"31","B01001_032",-0.290843027456098
"8032","B23007_028",-0.291172402706815
"995","B05008_029",-0.291360567553493
"5984","B17009_010",-0.291394428866356
"6517","B17024_007",-0.291927103278068
"16039","B27023_015",-0.291961986367031
"3244","B08203_027",-0.292279490205378
"6694","B18101_028",-0.292292852130315
"6732","B18102_028",-0.292292852130315
"6770","B18103_028",-0.292292852130315
"8107","B23009_019",-0.292343447085835
"5882","B17005_002",-0.292416153487533
"7116","B19126_010",-0.292595556077676
"5035","B14001_002",-0.292680825005533
"5228","B14007_002",-0.292680825005533
"5864","B17004_002",-0.292858417454515
"6772","B18103_030",-0.293515819457804
"1231","B06003_006",-0.293811800034054
"5374","B15003_014",-0.293948604435425
"5155","B14004_009",-0.293951218052995
"13178","B25115_025",-0.294176200370413
"4853","B12006_056",-0.294411398524501
"1086","B05010_016",-0.294515938107631
"4589","B11016_013",-0.294639130929238
"4945","B13008_014",-0.294788185041545
"2803","B08128_035",-0.295338084290895
"4194","B09002_020",-0.295402219198125
"6054","B17012_016",-0.295440888472733
"5923","B17006_021",-0.296012831418621
"7700","B22002_007",-0.296172829031278
"12427","B25055_006",-0.296743180515638
"6944","B19001_003",-0.296970617331547
"2550","B08119_029",-0.297675849964474
"8426","B24012_062",-0.297829620754617
"3217","B08202_021",-0.298022072436909
"8211","B23022_049",-0.298061498523096
"13587","B25125_028",-0.298425672412208
"7273","B19201_007",-0.29850730810357
"2421","B08101_050",-0.298751875842936
"4961","B13010_016",-0.298813523252506
"4930","B13004_009",-0.299026375650318
"4713","B12002_102",-0.29907381094504
"13642","B25126_039",-0.299291021425202
"8212","B23024_002",-0.29938892261911
"8208","B23022_046",-0.300442399923839
"5217","B14006_011",-0.300605477228474
"1846","B07204_012",-0.30126846983321
"6386","B17021_024",-0.301516792761576
"6836","B18105_024",-0.301566791515018
"5764","B16009_002",-0.301642185473105
"7578","B20017_007",-0.302388039026726
"5290","B15001_046",-0.302492560158474
"12040","B25011_037",-0.302552553641617
"13177","B25115_024",-0.302552553641617
"8209","B23022_047",-0.302867216295208
"6802","B18104_022",-0.303560339685534
"6834","B18105_022",-0.303560339685534
"6866","B18106_022",-0.303560339685534
"5928","B17006_026",-0.30358353578478
"6365","B17021_003",-0.30402470286236
"7111","B19126_005",-0.304080004567709
"4484","B11005_005",-0.304292348389356
"1555","B07007_025",-0.304318217151171
"12042","B25011_039",-0.304484547860379
"2389","B08101_018",-0.304827684256136
"4808","B12006_011",-0.304842820600714
"12036","B25011_033",-0.304919541958164
"13174","B25115_021",-0.304919541958164
"6868","B18106_024",-0.305424209741268
"4215","B09010_006",-0.305603259001568
"8198","B23022_036",-0.305934530283551
"2559","B08119_038",-0.30599671609872
"16120","B28006_013",-0.306100824044972
"4298","B09021_013",-0.306279799807668
"1677","B07010_048",-0.306459697952754
"12605","B25074_011",-0.306765743676544
"13375","B25122_019",-0.306765743676544
"8429","B24012_065",-0.306802962651768
"8428","B24012_064",-0.306826722241472
"1666","B07010_037",-0.306988078440703
"13376","B25122_020",-0.307001031337469
"2592","B08122_003",-0.307429421593702
"12430","B25055_009",-0.307775149015892
"4570","B11014_006",-0.307810462367913
"16203","B99080_002",-0.308112730538988
"1528","B07003_015",-0.308232912300449
"1396","B06012_002",-0.308707601973811
"6348","B17020_002",-0.308707601973811
"6364","B17021_002",-0.308707601973811
"6642","B17025_002",-0.308707601973811
"5130","B14003_040",-0.308709942053261
"6106","B17013_034",-0.30874158470615
"3151","B08141_018",-0.308854713340924
"1701","B07012_002",-0.308870878028314
"2676","B08126_012",-0.309554427690866
"5208","B14006_002",-0.309627412573508
"12281","B25037_003",-0.309856829361128
"5983","B17009_009",-0.309968053097584
"7577","B20017_006",-0.310086781089033
"6492","B17023_016",-0.31020689408708
"3037","B08134_063",-0.310335183918821
"3047","B08134_073",-0.310335183918821
"693","B05005_013",-0.310495692201138
"201","B02017_054",-0.310522448921021
"225","B02019_002",-0.310730774330655
"4520","B11007_009",-0.313190417361637
"4572","B11014_008",-0.313400580906897
"5170","B14004_024",-0.313567788485418
"241","B03001_008",-0.313585398257349
"2930","B08132_059",-0.314049511083693
"8100","B23009_012",-0.314192009332661
"2736","B08126_072",-0.314213621336133
"1068","B05009_034",-0.314241288891131
"12596","B25074_002",-0.314523661486058
"13358","B25122_002",-0.314523661486058
"4721","B12002_110",-0.314600790475587
"3192","B08201_025",-0.315076589049897
"3214","B08202_018",-0.315076589049897
"6555","B17024_045",-0.315340529646547
"15925","B27011_014",-0.315381750586478
"2596","B08122_007",-0.315557463209381
"6234","B17017_002",-0.315630705941028
"6276","B17017_044",-0.316606959972244
"2640","B08124_024",-0.316719736655614
"1024","B05008_058",-0.316724268104868
"5825","B16010_037",-0.31680649174454
"8527","B24022_056",-0.316963226054108
"5041","B14001_008",-0.317011008572447
"5243","B14007_017",-0.317011008572447
"7441","B20001_031",-0.317129324916413
"2943","B08132_072",-0.317537404537026
"12776","B25091_003",-0.317885914987128
"12667","B25075_010",-0.317946934390967
"12612","B25074_018",-0.3182155480544
"6972","B19037_008",-0.318655100366914
"4436","B11002_006",-0.318732892225775
"4428","B11001_006",-0.318881364136432
"4553","B11011_012",-0.318881364136432
"5892","B17005_012",-0.319222184589095
"5946","B17007_016",-0.319310465916339
"5811","B16010_023",-0.320096495291661
"1085","B05010_015",-0.320322725996185
"8024","B23007_020",-0.320744257184422
"3194","B08201_027",-0.320974411238329
"5299","B15001_055",-0.321199791873923
"7991","B23006_015",-0.321357203295113
"6323","B17018_033",-0.321429409220379
"6412","B17022_016",-0.322022811715122
"6031","B17010_037",-0.3221006756589
"16061","B28002_013",-0.322443667784413
"16167","B28011_008",-0.322443667784413
"6278","B17017_046",-0.322480971782934
"2800","B08128_032",-0.322806843001416
"2801","B08128_033",-0.322806843001416
"12325","B25042_014",-0.323727517630464
"8462","B24021_026",-0.324102423920833
"2620","B08124_004",-0.324979002625926
"6554","B17024_044",-0.325259620018627
"6235","B17017_003",-0.325583942978939
"5810","B16010_022",-0.325735420712406
"2641","B08124_025",-0.325830262095444
"5018","B13015_015",-0.326064432700535
"8152","B23010_022",-0.326548977874247
"5850","B17003_010",-0.326599114411427
"15961","B27019_009",-0.326689291519683
"4564","B11013_005",-0.326693168575187
"8347","B24011_018",-0.326714276121029
"2321","B08015_003",-0.327016242660313
"2926","B08132_055",-0.327192960319809
"15924","B27011_013",-0.328305887288327
"13658","B25126_055",-0.328473424061617
"13359","B25122_003",-0.328557355824811
"941","B05007_080",-0.328687634441325
"1729","B07013_007",-0.328694281203051
"5842","B17003_002",-0.329003098173559
"1708","B07012_009",-0.329177302357113
"4486","B11005_007",-0.329697504194208
"2765","B08126_101",-0.330558829488125
"4511","B11006_014",-0.330677359975352
"948","B05007_087",-0.330734736009325
"16019","B27022_009",-0.330850159457642
"16033","B27023_009",-0.330850159457642
"7395","B19325_085",-0.331550999973916
"12666","B25075_009",-0.332246297833529
"1066","B05009_032",-0.332257139824155
"16177","B99031_002",-0.332514663041048
"7875","B23001_100",-0.333159350046652
"4551","B11011_010",-0.3336490341473
"5772","B16009_010",-0.33402331514473
"8183","B23022_021",-0.334395607439334
"6803","B18104_023",-0.334536743150394
"12038","B25011_035",-0.334627231618163
"6416","B17022_020",-0.334951289569297
"4976","B13012_013",-0.334984574946471
"4321","B10010_002",-0.335394348364482
"6370","B17021_008",-0.335510789985246
"6391","B17021_029",-0.33553553723435
"12587","B25072_021",-0.336397255547879
"13728","B25127_057",-0.336909945219749
"2647","B08124_031",-0.337227882312726
"4209","B09008_011",-0.3372442072916
"2173","B08006_051",-0.337414956250298
"6390","B17021_028",-0.338346936102292
"2229","B08011_015",-0.33854551804885
"2886","B08132_015",-0.33854551804885
"3281","B08302_015",-0.33854551804885
"16350","B99231_002.x",-0.338632066593318
"16431","B99231_002.y",-0.338632066593318
"8189","B23022_027",-0.338895168929157
"4457","B11003_016",-0.338953496435611
"7234","B19131_074",-0.338953496435611
"8106","B23009_018",-0.338953496435611
"6371","B17021_009",-0.340158910342556
"1603","B07009_009",-0.340539682382693
"8178","B23022_016",-0.340820416506239
"7551","B20005_074",-0.340848340991092
"8195","B23022_033",-0.341035622166818
"6695","B18101_029",-0.341097283583597
"4440","B11002_010",-0.341182740223313
"7575","B20017_004",-0.341206769130958
"2551","B08119_030",-0.341227160503254
"5872","B17004_010",-0.341652664318577
"1030","B05008_064",-0.341802755667017
"16195","B99071_002",-0.342251926800519
"2256","B08011_042",-0.342355782996828
"2603","B08122_014",-0.342606930191121
"4291","B09021_006",-0.342824741119789
"4510","B11006_013",-0.342969059434041
"4460","B11003_019",-0.343163101930561
"4919","B13002_016",-0.343763618252472
"4944","B13008_013",-0.343763618252472
"4999","B13014_022",-0.343763618252472
"5016","B13015_013",-0.343763618252472
"6242","B17017_010",-0.343835206335162
"6894","B18107_018",-0.343937737177624
"6413","B17022_017",-0.34398036101622
"16074","B28004_009",-0.344099035594214
"5172","B14004_026",-0.344456437631469
"4476","B11004_016",-0.344570051082379
"4439","B11002_009",-0.344761503789117
"6333","B17019_009",-0.344852341256334
"8030","B23007_026",-0.345184573304488
"1148","B05014_004",-0.345472579067962
"4932","B13004_011",-0.345859617070771
"1065","B05009_031",-0.346260683547387
"8083","B23008_021",-0.346260683547387
"1731","B07013_009",-0.347125018549583
"16346","B99211_002.x",-0.347424360619059
"16427","B99211_002.y",-0.347424360619059
"12324","B25042_013",-0.347492275376747
"8087","B23008_025",-0.347616312803327
"4305","B09021_020",-0.347627629022051
"13405","B25122_049",-0.347995387478149
"16116","B28006_009",-0.348038736312718
"6261","B17017_029",-0.348368017125831
"7872","B23001_097",-0.348400929197613
"7874","B23001_099",-0.348400929197613
"5848","B17003_008",-0.348791038482276
"7825","B23001_050",-0.350695659491934
"7411","B19326_007",-0.350791059855421
"6892","B18107_016",-0.350859019095009
"8202","B23022_040",-0.351015156154065
"5932","B17007_002",-0.351115813462639
"5976","B17009_002",-0.351115813462639
"6604","B17024_094",-0.351270789368276
"16271","B99171_008",-0.351296187694952
"4581","B11016_005",-0.351439735934678
"1609","B07009_015",-0.351573791314492
"4437","B11002_007",-0.351710376453152
"8247","B23025_007",-0.351810315802817
